"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision"
"02/18/2016 02:20:55:036 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","116617.87484410593"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","109260.21887497533"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","95288.11459004806"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","101357.61606846808"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","120933.46483237349"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","102698.63612578534"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","103377.6813193027"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","110658.12878174728"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","0","0"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","107393.14815149862"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","1","7307.931403624097"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","112257.86526933144"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","107521.37785198091"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","8011.096686681303"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","118365.78321568832"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","2","14442.630587124397"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","114966.18637642672"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","3","22128.637982181943"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15671.30496695753"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","4","28888.841465296002"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","22301.64317874003"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","8071.100447755032"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","34754.160675348154"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","7881.641037839327"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","29155.900108633956"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","16134.329767697136"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","35644.317169193986"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15432.995720721863"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","23425.80517968121"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","40051.620269437546"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","29677.51765075637"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","23079.118249682444"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","43434.875615588564"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","42081.80853466357"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","36038.82608397709"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","30007.812745806714"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","48946.15328112234"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","49798.7650532918"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","34529.59420656921"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","43805.0343435836"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","55235.915102564904"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","54382.05704838307"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","50822.32034993064"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","60859.53658953539"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","59883.4950030507"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","41718.89694315293"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","55665.30109911177"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","66876.4303456375"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","47451.21427028479"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","60495.80188196528"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","55154.091697633"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","67039.1440061208"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","71847.4448666342"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","66637.73404708196"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","59697.65311172777"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","72561.73353693703"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","77225.13283617578"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","69689.60942982043"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","65707.68683804042"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","77677.98865485154"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","82909.35290949489"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","73617.70885444483"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","71647.4410315016"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","82590.32414504363"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","86851.87544012438"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","79410.44417623675"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","77987.73275849778"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","84568.88506013848"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","93159.25562363624"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","86508.54727283519"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","82119.44828901794"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","87409.76493038319"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","95401.02431352394"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","89011.68673203148"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","93663.92408749317"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","87083.41231402002"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","100446.51476585597"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","95749.12638226742"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","95320.66426262022"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","91698.64832109331"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","106061.24950645605"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","98856.2714506012"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","101739.15439437881"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","94092.67520842016"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","105002.02757197418"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","107671.7889331941"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","103203.84796928805"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","99910.2329551184"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","113001.60090937304"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","107438.3890394154"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","106962.38696608055"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","102222.71536571946"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","116937.06092327932"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","111782.02620856243"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","107523.51564737594"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","121374.55501438027"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","103829.86977806281"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","112031.70621081856"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","118003.42743962373"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","124411.7645844346"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","107912.84189155759"
"20","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","110728.33127467745"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","123200.02592347041"
"21","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","131425.5132995193"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","113729.77107128555"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","127045.46955527404"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","119256.54571999377"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","7704.076276521394"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","7961.535883016019"
"23","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","131520.95446731022"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","123544.1173238145"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15763.276393969412"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15932.424920938965"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","23363.529994345106"
"22","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","129835.52188304052"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","7765.71945143054"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","23223.390046563294"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","29736.036975766943"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15362.173220691295"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","29573.729483895775"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","37350.00209763815"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","36582.57193712936"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","7590.923518663604"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","44569.75726769885"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","22699.757535694454"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","43700.55396750751"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","50469.67663500071"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","28702.3418227264"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15102.649685817354"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","50256.1616937702"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","36405.66139772093"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","21210.643196549892"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","54841.43420976727"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","55834.4636799103"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","43248.861667562414"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","27379.606106277937"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","60458.670550300165"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","61758.913097608"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","33578.58991673887"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","64620.07313256347"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","47372.394773213295"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","64782.0821294849"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","71497.33800406533"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","39935.49477391179"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","52197.24976431874"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","71006.10375048149"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","46211.0616110657"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","77524.54525223556"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","57730.3824107008"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","77636.73958515425"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","50012.21887034269"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","61992.30610786116"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","83029.69375794442"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","81798.03542501142"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","54968.85580116089"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","83505.05203441442"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","88897.42531766265"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","67700.01126692639"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","61755.62363267757"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","91132.68085240772"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","95094.80997689554"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","74074.86112232543"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","68481.47333970711"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","100009.48172620952"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","78508.401615546"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","95702.64388630692"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","73037.76772013772"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","101647.66243361078"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","84973.22752974859"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","101651.43709441682"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","78443.78418159255"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","104138.19367067241"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","89749.63125372102"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","103082.02042869032"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","83197.0689983836"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","103683.59080676349"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","110093.75631459206"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","95959.02398505888"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","88008.51980770766"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","104762.09323960009"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","110992.01690070293"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","102030.56225494876"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","89110.48813199198"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","110969.0518928006"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","109637.57281827866"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","108487.55212579973"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","94975.8350077274"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","115258.30406833794"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","114346.54256530081"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","114181.11329296452"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","98850.29368316125"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","118949.5344742437"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","121863.90426011651"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","113831.8841535632"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","106099.07933505201"
"24","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","122966.0422037146"
"25","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","126316.72249241528"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","115806.96641543068"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","110640.46431007024"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","119899.99833227789"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","114557.36023288182"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","8147.883681159796"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","8081.873392600274"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","124515.93288904213"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","119684.09908553853"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15827.596234038207"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15881.151130615008"
"26","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","127816.44126223691"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","123375.99794299933"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","23558.550906678447"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","22081.72870049419"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","0","0"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","30348.56347319928"
"27","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","128617.24397627902"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","29247.613753552978"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","1","7371.460510823189"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","37207.9561143905"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","0","0"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","42514.99417713401"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","2","15235.162873430103"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","37109.25063709355"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","3","22744.833967868468"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","47764.814115571826"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","1","8510.034024991903"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","44874.75338298202"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","4","30555.24717324811"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","2","15145.091527383644"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","53631.96877575602"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","51003.59861614258"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","3","22270.60370848739"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","5","35720.82459178819"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","58134.56212763491"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","57324.940822702345"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","6","41125.199126683015"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","4","29375.58361698107"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","64349.04560567465"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","63242.12490642602"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","7","46786.089766342724"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","68403.04000084427"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","5","36276.16994402228"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","70435.6832484249"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","72958.95254041252"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","6","42491.56910663495"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","8","52338.56947114548"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","76345.97957082855"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","80890.45555774812"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","9","58641.31366132529"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","7","49526.833044600375"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","82944.00746492733"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","86366.77498339454"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","10","63249.97073826723"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","8","56127.08022797706"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","91408.78498496166"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","11","68167.6132078342"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","89558.38661799514"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","9","61835.52073219445"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","96055.08123359877"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","12","74289.2660920493"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","94704.6978668224"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","10","68035.35749724729"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","103690.82149403653"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","13","79225.15664031314"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","99371.41611411302"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","106193.03594562098"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","11","72831.43707947498"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","102962.13748466468"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","14","85914.0542384927"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","107549.37307990734"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","12","78602.10159540967"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","15","90435.94170454446"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","110297.90406617481"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","113609.77011538255"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","13","82081.67346024532"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","16","97057.65840099324"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","117124.83900658228"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","114007.0956581138"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","14","89066.67935823467"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","17","97462.66772555462"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","116770.34393020647"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","116656.4217157272"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","15","95599.35670552208"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","18","99261.40284082036"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","120396.29787699222"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","121977.5318318373"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","16","100312.73571945899"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","19","101476.75637175168"
"28","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","128141.19475892883"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","124435.47789846471"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","17","104830.88547103574"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","20","107302.75534909431"
"32","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","0","0"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","128827.83275941049"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","18","107551.75911353662"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","21","109845.25032498775"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","129241.81043815128"
"32","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","1","8394.69347693012"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","19","109068.11972362461"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","22","114069.80290001663"
"29","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","136594.91750581065"
"32","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","2","15271.702564219497"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","20","111954.06225796696"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","23","119123.85138565607"
"32","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","3","22898.181367465913"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","21","117449.07254410311"
"33","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","0","0"
"30","0.1","""red""","""radius""","0.01","""exp utility""","100","2","25","24","120882.74086015776"
"31","0.1","""red""","""radius""","0.01","""exp utility""","100","3","25","22","121962.95594121341"
